Date,TLS_DM,Shift,Conv_POL,NIR_POL,Var_Pol
05/25/2025,ETS,12 - 8 SHIFT,12.85,11.45,1.4
05/25/2025,CANITS,12 - 8 SHIFT,10.32,11.21,0.89
05/25/2025,SITS,12 - 8 SHIFT,8.55,9.98,1.43
05/25/2025,SATS,12 - 8 SHIFT,11.92,14.22,2.3
05/25/2025,MUTS,12 - 8 SHIFT,11.96,13.18,1.22
05/25/2025,MATS,12 - 8 SHIFT,12.61,13.72,1.11
05/25/2025,LACATS,12 - 8 SHIFT,8.55,9.98,1.43
05/25/2025,LACATS,12 - 8 SHIFT,8.25,8.03,0.22
05/25/2025,DM,12 - 8 SHIFT,11.18,12.64,1.46
05/25/2025,DM,12 - 8 SHIFT,13.04,14.05,1.01
05/25/2025,DM,12 - 8 SHIFT,13.54,13.56,0.02
05/25/2025,ETS,8 - 4 SHIFT,13.51,14.4858,0.9758
05/25/2025,MTS,8 - 4 SHIFT,10.55,11.9744,1.4244
05/25/2025,CANITS,8 - 4 SHIFT,6.99,8.3537,1.3637
05/25/2025,LACATS,8 - 4 SHIFT,13.56,14.8828,1.3228
05/25/2025,MUTS,8 - 4 SHIFT,14.26,13.7454,0.5146
05/25/2025,MATS,8 - 4 SHIFT,9.25,9.1254,0.1246
05/25/2025,SATS,8 - 4 SHIFT,11.33,12.9112,1.5812
05/25/2025,DM,8 - 4 SHIFT,10.33,14.09,3.76
05/25/2025,DM,8 - 4 SHIFT,8.49,10.62,2.13
05/25/2025,DM,8 - 4 SHIFT,14.3,14.53,0.23
05/26/2025,ETS,4 - 12 SHIFT,14.11,13.06,1.05
05/26/2025,CANITS,4 - 12 SHIFT,11.64,10.55,1.09
05/26/2025,LACATS,4 - 12 SHIFT,10.32,11.18,0.86
05/26/2025,SATS,4 - 12 SHIFT,12.74,12.41,0.33
05/26/2025,DM,4 - 12 SHIFT,13.07,12.77,0.3
05/26/2025,DM,4 - 12 SHIFT,14.42,14.45,0.03
05/26/2025,DM,4 - 12 SHIFT,9.83,11.75,1.92
,ETS,12 - 8 SHIFT,12.41,14.1128,1.7028
,CANITS,12 - 8 SHIFT,7.05,10.2663,3.2163
,SITS,12 - 8 SHIFT,8.59,9.1235,0.5335
,SATS,12 - 8 SHIFT,10.56,11.5453,0.9853
,MATS,12 - 8 SHIFT,11.37,11.0729,0.2971
,LACATS,12 - 8 SHIFT,13.8,13.9025,0.1025
,DM,12 - 8 SHIFT,9.87,12.9,3.03
,DM,12 - 8 SHIFT,9.89,12.37,2.48
,DM,12 - 8 SHIFT,11.37,12.16,0.79
,DM,8 - 4 SHIFT,11.06,11.26,0.2
,DM,8 - 4 SHIFT,13.73,13.93,0.2
,DM,8 - 4 SHIFT,13.92,14.92,1
,ETS,4 - 12 SHIFT,13.14,12.08,1.06
,CANITS,4 - 12 SHIFT,13.71,14.43,0.72
,SITS,4 - 12 SHIFT,13.16,12.76,0.4
,LACATS,4 - 12 SHIFT,11.54,12.47,0.93
,MUTS,4 - 12 SHIFT,13.85,13.33,0.52
,MATS,4 - 12 SHIFT,8.83,11.16,2.33
,SATS,4 - 12 SHIFT,13.89,14.12,0.23
,DM,4 - 12 SHIFT,14.26,13.87,0.39
,DM,4 - 12 SHIFT,11.33,12.08,0.75
,DM,4 - 12 SHIFT,15.04,14.37,0.67
05/28/2025,CANITS,12 - 8 SHIFT,12.29,11.0097,1.2803
05/28/2025,MTS,12 - 8 SHIFT,11.6,12.24,0.64
05/28/2025,SITS,12 - 8 SHIFT,10.23,10.0951,0.1349
05/28/2025,SATS,12 - 8 SHIFT,12.87,12.0834,0.7866
05/28/2025,MUTS,12 - 8 SHIFT,15.02,13.7758,1.2442
05/28/2025,MATS,12 - 8 SHIFT,13.56,12.5859,0.9741
05/28/2025,LACATS,12 - 8 SHIFT,13.3,12.9277,0.3723
05/28/2025,DM,12 - 8 SHIFT,12.37,13.56,1.19
05/28/2025,DM,12 - 8 SHIFT,13.8,12.78,1.02
05/28/2025,DM,12 - 8 SHIFT,12.74,12.74,0
05/28/2025,MTS,8 - 4 SHIFT,12.7,13.24,0.54
05/28/2025,DM,8 - 4 SHIFT,11.29,12.72,1.43
05/28/2025,DM,8 - 4 SHIFT,10.08,10.09,0.01
05/28/2025,DM,8 - 4 SHIFT,14.97,14.62,0.35
05/28/2025,ETS,4 - 12 SHIFT,12.12,11.87,0.25
05/28/2025,MTS,4 - 12 SHIFT,11.94,12.91,0.97
05/28/2025,CANITS,4 - 12 SHIFT,12.72,11.98,0.74
05/28/2025,SITS,4 - 12 SHIFT,11.9,11.8,0.1
05/28/2025,LACATS,4 - 12 SHIFT,14.23,14.51,0.28
05/28/2025,MATS,4 - 12 SHIFT,14.88,14.25,0.63
05/28/2025,SATS,4 - 12 SHIFT,12.15,12.16,0.01
05/28/2025,DM,4 - 12 SHIFT,8.08,12.33,4.25
05/28/2025,DM,4 - 12 SHIFT,10.69,11.35,0.66
05/28/2025,DM,4 - 12 SHIFT,14.39,14.05,0.34
05/28/2025,DM,4 - 12 SHIFT,13.27,12.42,0.85
05/29/2025,CANITS,12 - 8 SHIFT,10.99,10.6247,0.3653
05/29/2025,MTS,12 - 8 SHIFT,12.79,12.86,0.07
05/29/2025,SITS,12 - 8 SHIFT,11.57,11.5982,0.0282
05/29/2025,SATS,12 - 8 SHIFT,12.19,11.4856,0.7044
05/29/2025,MUTS,12 - 8 SHIFT,11.86,13.9737,2.1137
05/29/2025,MATS,12 - 8 SHIFT,9.81,10.2057,0.3957
05/29/2025,LACATS,12 - 8 SHIFT,12.04,11.035,1.005
05/29/2025,DM,12 - 8 SHIFT,16.04,14.51,1.53
05/29/2025,DM,12 - 8 SHIFT,14.72,13.15,1.57
05/29/2025,DM,12 - 8 SHIFT,15.77,14.33,1.44
05/29/2025,ETS,8 - 4 SHIFT,12.76,13.69,0.93
05/29/2025,MTS,8 - 4 SHIFT,10.57,12.55,1.98
05/29/2025,SITS,8 - 4 SHIFT,12.41,11.95,0.46
05/29/2025,MUTS,8 - 4 SHIFT,10.04,10.27,0.23
05/29/2025,MATS,8 - 4 SHIFT,8.38,9.42,1.04
05/29/2025,SATS,8 - 4 SHIFT,10.34,12.38,2.04
05/29/2025,DM,8 - 4 SHIFT,12.79,12.32,0.47
05/29/2025,DM,8 - 4 SHIFT,13.47,12.1,1.37
05/29/2025,DM,8 - 4 SHIFT,13.53,14.04,0.51
05/29/2025,ETS,4 - 12 SHIFT,12.72,13.11,0.39
05/29/2025,MTS,4 - 12 SHIFT,12.26,12.26,0
05/29/2025,CANITS,4 - 12 SHIFT,15.88,16.4,0.52
05/29/2025,SITS,4 - 12 SHIFT,9.95,12.71,2.76
05/29/2025,LACATS,4 - 12 SHIFT,11.89,12.59,0.7
05/29/2025,MUTS,4 - 12 SHIFT,7.92,8.55,0.63
05/29/2025,MATS,4 - 12 SHIFT,10.77,9.48,1.29
05/29/2025,SATS,4 - 12 SHIFT,13.17,11.86,1.31
05/29/2025,DM,4 - 12 SHIFT,12.78,12.87,0.09
05/29/2025,DM,4 - 12 SHIFT,10.09,10.75,0.66
05/29/2025,DM,4 - 12 SHIFT,14.33,13.2,1.13
05/30/2025,CANITS,12 - 8 SHIFT,6.68,7.2588,0.5788
05/30/2025,MTS,12 - 8 SHIFT,9.65,9.3671,0.2829
05/30/2025,SITS,12 - 8 SHIFT,5.21,8.1585,2.9485
05/30/2025,SATS,12 - 8 SHIFT,9.81,9.329,0.481
05/30/2025,MUTS,12 - 8 SHIFT,13.83,13.357,0.473
05/30/2025,MATS,12 - 8 SHIFT,14.56,13.8479,0.7121
05/30/2025,LACATS,12 - 8 SHIFT,9.74,11.3004,1.5604
05/30/2025,DM,12 - 8 SHIFT,16.21,13.77,2.44
05/30/2025,DM,12 - 8 SHIFT,10.29,9.95,0.34
05/30/2025,DM,12 - 8 SHIFT,10.44,11.05,0.61
05/30/2025,ETS,8 - 4 SHIFT,11.76,11.96,0.2
05/30/2025,MTS,8 - 4 SHIFT,12.28,12.3,0.02
05/30/2025,CANITS,8 - 4 SHIFT,12.79,12.95,0.16
05/30/2025,SITS,8 - 4 SHIFT,6.16,6.84,0.68
05/30/2025,MUTS,8 - 4 SHIFT,11.4,13.1,1.7
05/30/2025,MATS,8 - 4 SHIFT,11.93,10.82,1.11
05/30/2025,SATS,8 - 4 SHIFT,9.39,9.35,0.04
05/30/2025,DM w/ molds,8 - 4 SHIFT,9.35,12.55,3.2
05/30/2025,DM,8 - 4 SHIFT,14.84,15.21,0.37
05/30/2025,DM,8 - 4 SHIFT,14.69,13.27,1.42
05/30/2025,DM,8 - 4 SHIFT,12.9,12.76,0.14
05/30/2025,ETS,4 - 12 SHIFT,13.41,12.42,0.99
05/30/2025,MTS,4 - 12 SHIFT,12.26,11.92,0.34
05/30/2025,SITS,4 - 12 SHIFT,10.05,9.84,0.21
05/30/2025,LACATS,4 - 12 SHIFT,8.81,9.73,0.92
05/30/2025,MUTS,4 - 12 SHIFT,6.74,8.09,1.35
05/30/2025,MATS,4 - 12 SHIFT,8.76,10.55,1.79
05/30/2025,DM w/MOLDS,4 - 12 SHIFT,9.38,12.51,3.13
05/30/2025,DM,4 - 12 SHIFT,14.87,14.13,0.74
05/30/2025,DM,4 - 12 SHIFT,9.16,9.62,0.46
05/30/2025,DM,4 - 12 SHIFT,14.02,13.7,0.32
05/31/2025,ETS,12 - 8 SHIFT,15.8,14.1524,1.6476
05/31/2025,CANITS,12 - 8 SHIFT,8.2,8.7009,0.5009
05/31/2025,SITS,12 - 8 SHIFT,9.59,9.2969,0.2931
05/31/2025,SATS,12 - 8 SHIFT,14.29,13.9071,0.3829
05/31/2025,MUTS,12 - 8 SHIFT,12.28,11.7304,0.5496
05/31/2025,MATS,12 - 8 SHIFT,8.2,9.8119,1.6119
05/31/2025,LACATS,12 - 8 SHIFT,12.2,11.5738,0.6262
05/31/2025,DM,12 - 8 SHIFT,13.34,12.86,0.48
05/31/2025,DM,12 - 8 SHIFT,9.11,10.14,1.03
05/31/2025,DM,12 - 8 SHIFT,13.68,12.98,0.7
05/31/2025,ETS,8 - 4 SHIFT,13.15,13.69,0.54
05/31/2025,CANITS,8 - 4 SHIFT,13.92,13.92,0
05/31/2025,LACATS,8 - 4 SHIFT,12.89,12.81,0.08
05/31/2025,MUTS,8 - 4 SHIFT,10.7,12.1,1.4
05/31/2025,MATS,8 - 4 SHIFT,11.57,11.62,0.05
05/31/2025,SATS,8 - 4 SHIFT,13.67,13.76,0.09
05/31/2025,DM/molds,8 - 4 SHIFT,9.82,10.54,0.72
05/31/2025,DM/molds,8 - 4 SHIFT,9.63,12.22,2.59
05/31/2025,DM,8 - 4 SHIFT,7.94,9.56,1.62
05/31/2025,DM,8 - 4 SHIFT,11.88,11.58,0.3
05/31/2025,DM,8 - 4 SHIFT,7.76,10.19,2.43
05/31/2025,ETS,4 - 12 SHIFT,12.47,12.15,0.32
05/31/2025,SITS,4 - 12 SHIFT,8.14,9.02,0.88
05/31/2025,LACATS,4 - 12 SHIFT,15.21,15.28,0.07
05/31/2025,MATS,4 - 12 SHIFT,15.58,14.2,1.38
05/31/2025,SATS,4 - 12 SHIFT,13.7,14.47,0.77
05/31/2025,DM,4 - 12 SHIFT,9.12,11.4,2.28
05/31/2025,DM,4 - 12 SHIFT,7.52,9.13,1.61
05/31/2025,DM,4 - 12 SHIFT,13.29,13.1,0.19
06/01/2025,ETS,12 - 8 SHIFT,11.04,12.2678,1.2278
06/01/2025,CANITS,12 - 8 SHIFT,11.72,12.4345,0.7145
06/01/2025,SITS,12 - 8 SHIFT,8.17,9.8163,1.6463
06/01/2025,SATS,12 - 8 SHIFT,13.45,13.9912,0.5412
06/01/2025,MUTS,12 - 8 SHIFT,11.17,12.9577,1.7877
06/01/2025,MATS,12 - 8 SHIFT,14.02,14.3861,0.3661
06/01/2025,LACATS,12 - 8 SHIFT,9.79,10.3835,0.5935
06/01/2025,DM,12 - 8 SHIFT,14.73,15.3,0.57
06/01/2025,DM,12 - 8 SHIFT,11.58,13.05,1.47
06/01/2025,DM,12 - 8 SHIFT,9.72,12.3,2.58
06/01/2025,LACATS,8 - 4 SHIFT,12.2,13.47,1.27
06/01/2025,MATS,8 - 4 SHIFT,12.57,12.47,0.1
06/01/2025,SATS,8 - 4 SHIFT,13,13.51,0.51
06/01/2025,DM,8 - 4 SHIFT,11.77,11.87,0.1
06/01/2025,DM,8 - 4 SHIFT,10.62,11.08,0.46
06/01/2025,DM,8 - 4 SHIFT,8.94,10.64,1.7
06/02/2025,ETS,4 - 12 SHIFT,11.57,11.924,0.354
06/02/2025,MTS,4 - 12 SHIFT,8.76,10.4931,1.7331
06/02/2025,LACATS,4 - 12 SHIFT,8.6,10.0521,1.4521
06/02/2025,MUTS,4 - 12 SHIFT,14.77,14.1137,0.6563
06/02/2025,MATS,4 - 12 SHIFT,10.54,10.7622,0.2222
06/02/2025,SATS,4 - 12 SHIFT,14.18,13.63,0.55
06/02/2025,DM,4 - 12 SHIFT,12.76,12.22,0.54
06/03/2025,ETS,12 - 8 SHIFT,14.71,14.25,0.46
06/03/2025,CANITS,12 - 8 SHIFT,10.57,12.09,1.52
06/03/2025,SATS,12 - 8 SHIFT,10.88,11.37,0.49
06/03/2025,MUTS,12 - 8 SHIFT,14.14,12.82,1.32
06/03/2025,LACATS,12 - 8 SHIFT,11.26,13.57,2.31
06/03/2025,DM,12 - 8 SHIFT,11.71,12.98,1.27
06/03/2025,DM,12 - 8 SHIFT,10.67,11.42,0.75
06/03/2025,DM,12 - 8 SHIFT,8.78,10.67,1.89
06/03/2025,ETS,8 - 4 SHIFT,13.9,15.3,1.4
06/03/2025,MTS,8 - 4 SHIFT,9.75,11.62,1.87
06/03/2025,CANITS,8 - 4 SHIFT,12.38,12.93,0.55
06/03/2025,MUTS,8 - 4 SHIFT,16.43,15.85,0.58
06/03/2025,MATS,8 - 4 SHIFT,11.4,12.42,1.02
06/03/2025,SATS,8 - 4 SHIFT,9.71,10.61,0.9
06/03/2025,DM w/MOLS,8 - 4 SHIFT,7.51,14.24,6.73
06/03/2025,VITS w/MOLDS,8 - 4 SHIFT,10.52,12.56,2.04
06/03/2025,DM,8 - 4 SHIFT,12.44,12.54,0.1
06/03/2025,DM,8 - 4 SHIFT,10.32,11.92,1.6
06/03/2025,DM,8 - 4 SHIFT,9.01,10.72,1.71
06/03/2025,ETS,4 - 12 SHIFT,14.45,14.0034,0.4466
06/03/2025,MTS,4 - 12 SHIFT,11.96,11.3208,0.6392
06/03/2025,CANITS,4 - 12 SHIFT,12.89,11.8154,1.0746
06/03/2025,LACATS,4 - 12 SHIFT,9.68,9.8682,0.1882
06/03/2025,MUTS,4 - 12 SHIFT,13.59,12.781,0.809
06/03/2025,MATS,4 - 12 SHIFT,14.79,14.173,0.617
06/03/2025,SATS,4 - 12 SHIFT,12.73,12.6012,0.1288
06/03/2025,DM,4 - 12 SHIFT,11.19,10.76,0.43
06/03/2025,DM,4 - 12 SHIFT,15.59,14.87,0.72
06/03/2025,DM,4 - 12 SHIFT,10.88,11.81,0.93
06/04/2025,ETS,12 - 8 SHIFT,15.14,14.99,0.15
06/04/2025,MTS,12 - 8 SHIFT,8.57,10.41,1.84
06/04/2025,SATS,12 - 8 SHIFT,16.17,15.93,0.24
06/04/2025,LACATS,12 - 8 SHIFT,12.28,13.68,1.4
06/04/2025,DM,12 - 8 SHIFT,12.95,12.3,0.65
06/04/2025,DM,12 - 8 SHIFT,14.24,14.11,0.13
06/04/2025,DM,12 - 8 SHIFT,13.13,11.55,1.58
06/04/2025,ETS,8 - 4 SHIFT,14.66,13.8,0.86
06/04/2025,MTS,8 - 4 SHIFT,13.33,12.86,0.47
06/04/2025,CANITS,8 - 4 SHIFT,11.08,11.83,0.75
06/04/2025,MUTS,8 - 4 SHIFT,14.63,14.95,0.32
06/04/2025,MATS,8 - 4 SHIFT,11.58,12.64,1.06
06/04/2025,SATS,8 - 4 SHIFT,12.04,16.45,4.41
06/04/2025,DM,8 - 4 SHIFT,12.11,11.47,0.64
06/04/2025,DM,8 - 4 SHIFT,12.44,11.63,0.81
06/04/2025,DM,8 - 4 SHIFT,14.03,12.32,1.71
06/04/2025,ETS,4 - 12 SHIFT,9.95,10.2338,0.2838
06/04/2025,MTS,4 - 12 SHIFT,10.41,11.96,1.55
06/04/2025,CANITS,4 - 12 SHIFT,12.23,12.34,0.11
06/04/2025,LACATS,4 - 12 SHIFT,14.31,13.9111,0.3989
06/04/2025,MUTS,4 - 12 SHIFT,12.22,12.37,0.15
06/04/2025,MATS,4 - 12 SHIFT,8.51,9.15,0.64
06/04/2025,SATS,4 - 12 SHIFT,11.59,13.73,2.14
06/04/2025,DM,4 - 12 SHIFT,13.25,14.34,1.09
06/04/2025,DM,4 - 12 SHIFT,11.98,12.54,0.56
06/04/2025,DM,4 - 12 SHIFT,10.81,11.64,0.83
06/05/2025,ETS,12 - 8 SHIFT,13.82,14.51,0.69
06/05/2025,CANITS,12 - 8 SHIFT,13.13,12.78,0.35
06/05/2025,MTS,12 - 8 SHIFT,4.43,5.65,1.22
06/05/2025,SATS,12 - 8 SHIFT,9.48,11.21,1.73
06/05/2025,MUTS,12 - 8 SHIFT,12.48,11.65,0.83
06/05/2025,MATS,12 - 8 SHIFT,11.13,11.19,0.06
06/05/2025,LACATS,12 - 8 SHIFT,13.66,12.68,0.98
06/05/2025,DM,12 - 8 SHIFT,13.28,15.1,1.82
06/05/2025,DM,12 - 8 SHIFT,14.63,14.09,0.54
06/05/2025,DM,12 - 8 SHIFT,11.38,13.3,1.92
06/05/2025,ETS,8 - 4 SHIFT,10.39,9.99,0.4
06/05/2025,MTS,8 - 4 SHIFT,12.82,16.57,3.75
06/05/2025,LACATS,8 - 4 SHIFT,13.87,13.2,0.67
06/05/2025,MUTS,8 - 4 SHIFT,10.36,11.03,0.67
06/05/2025,MATS,8 - 4 SHIFT,12.94,13.12,0.18
06/05/2025,SATS,8 - 4 SHIFT,12.69,13.02,0.33
06/05/2025,DM,8 - 4 SHIFT,9.05,10.71,1.66
06/05/2025,DM,8 - 4 SHIFT,9.61,10.21,0.6
06/05/2025,DM,8 - 4 SHIFT,9.12,8.52,0.6
06/05/2025,ETS,4 - 12 SHIFT,12.57,12.3221,0.2479
06/05/2025,MTS,4 - 12 SHIFT,12.48,12.084,0.396
06/05/2025,CANITS,4 - 12 SHIFT,8.39,11.3381,2.9481
06/05/2025,LACATS,4 - 12 SHIFT,11.65,11.7791,0.1291
06/05/2025,MUTS,4 - 12 SHIFT,13.67,11.6438,2.0262
06/05/2025,MATS,4 - 12 SHIFT,12.44,12.5976,0.1576
06/05/2025,SATS,4 - 12 SHIFT,10.8,12.002,1.202
06/05/2025,DM,4 - 12 SHIFT,12.55,13.55,1
06/05/2025,DM,4 - 12 SHIFT,11.06,11.09,0.03
06/05/2025,DM,4 - 12 SHIFT,12.76,11.33,1.43
06/06/2025,ETS,12 - 8 SHIFT,12.22,13.35,1.13
06/06/2025,CANITS,12 - 8 SHIFT,11.24,13.67,2.43
06/06/2025,MTS,12 - 8 SHIFT,7.21,9.897,2.687
06/06/2025,SATS,12 - 8 SHIFT,10.52,11.13,0.61
06/06/2025,MUTS,12 - 8 SHIFT,13.57,11.54,2.03
06/06/2025,MATS,12 - 8 SHIFT,12.09,10.52,1.57
06/06/2025,LACATS,12 - 8 SHIFT,13.44,13.88,0.44
06/06/2025,DM,12 - 8 SHIFT,8.55,11.58,3.03
06/06/2025,DM,12 - 8 SHIFT,14.83,14.53,0.3
06/06/2025,DM,12 - 8 SHIFT,12.55,13.75,1.2
06/06/2025,ETS,8 - 4 SHIFT,14.21,14.66,0.45
06/06/2025,MTS,8 - 4 SHIFT,10.16,9.99,0.17
06/06/2025,CANITS,8 - 4 SHIFT,10.47,10.41,0.06
06/06/2025,LACATS,8 - 4 SHIFT,9.76,9.93,0.17
06/06/2025,MUTS,8 - 4 SHIFT,14.59,12.42,2.17
06/06/2025,MATS,8 - 4 SHIFT,10.97,12.66,1.69
06/06/2025,SATS,8 - 4 SHIFT,11.74,13.63,1.89
06/06/2025,DM,8 - 4 SHIFT,14.3,13,1.3
06/06/2025,DM,8 - 4 SHIFT,13.54,12.41,1.13
06/06/2025,DM,8 - 4 SHIFT,13.09,11.83,1.26
06/06/2025,ETS,4 - 12 SHIFT,10.31,9.85,0.46
06/06/2025,MTS,4 - 12 SHIFT,8.35,10.24,1.89
06/06/2025,LACATS,4 - 12 SHIFT,11.18,10.4,0.78
06/06/2025,MUTS,4 - 12 SHIFT,9.43,9.67,0.24
06/06/2025,MATS,4 - 12 SHIFT,13.53,12.81,0.72
06/06/2025,SATS,4 - 12 SHIFT,11.41,12.04,0.63
06/06/2025,DM,4 - 12 SHIFT,9.26,10.29,1.03
06/06/2025,DM,4 - 12 SHIFT,8.75,10.17,1.42
06/06/2025,DM,4 - 12 SHIFT,10.44,10.92,0.48
06/07/2025,CANITS,12 - 8 SHIFT,14.12,12.72,1.4
06/07/2025,MUTS,12 - 8 SHIFT,12.54,12.73,0.19
06/07/2025,LACATS,12 - 8 SHIFT,8.38,9.26,0.88
06/07/2025,DM,12 - 8 SHIFT,11.05,12.3,1.25
06/07/2025,DM,12 - 8 SHIFT,9.39,10.44,1.05
06/07/2025,DM,12 - 8 SHIFT,9.38,10.06,0.68
06/07/2025,ETS,8 - 4 SHIFT,13.15,12.02,1.13
06/07/2025,MTS,8 - 4 SHIFT,12.27,14.11,1.84
06/07/2025,CANITS,8 - 4 SHIFT,12.67,11.74,0.93
06/07/2025,MATS,8 - 4 SHIFT,11.63,11.44,0.19
06/07/2025,SATS,8 - 4 SHIFT,5.91,10.42,4.51
06/07/2025,DM,8 - 4 SHIFT,8.26,12.54,4.28
06/07/2025,DM,8 - 4 SHIFT,11.72,12.18,0.46
06/07/2025,DM,8 - 4 SHIFT,7.5,7.74,0.24
06/07/2025,DM,8 - 4 SHIFT,11.21,13.41,2.2
06/07/2025,ETS,4 - 12 SHIFT,9.6,9.03,0.57
06/07/2025,LACATS,4 - 12 SHIFT,9.49,8.93,0.56
06/07/2025,MATS,4 - 12 SHIFT,13.41,12.49,0.92
06/07/2025,SATS,4 - 12 SHIFT,9.48,9.5,0.02
06/07/2025,DM,4 - 12 SHIFT,10.25,10.26,0.01
06/07/2025,DM,4 - 12 SHIFT,10.37,10.14,0.23
06/07/2025,DM,4 - 12 SHIFT,6.83,8.24,1.41
06/08/2025,CANITS,12 - 8 SHIFT,10.52,12.06,1.54
06/08/2025,SATS,12 - 8 SHIFT,15.34,14.19,1.15
06/08/2025,DM,12 - 8 SHIFT,10.23,10.93,0.7
06/08/2025,DM,12 - 8 SHIFT,9.88,9.79,0.09
06/08/2025,DM,12 - 8 SHIFT,14.57,11.63,2.94
06/08/2025,MTS,8 - 4 SHIFT,10.1,9.69,0.41
06/08/2025,CANITS,8 - 4 SHIFT,10.63,9.62,1.01
06/08/2025,MUTS,8 - 4 SHIFT,11.71,10.64,1.07
06/08/2025,SATS,8 - 4 SHIFT,10.78,11.06,0.28
06/08/2025,DM,8 - 4 SHIFT,9.46,10.31,0.85
06/08/2025,DM,8 - 4 SHIFT,11.1,11.19,0.09
06/08/2025,DM,8 - 4 SHIFT,14.07,12.38,1.69
06/09/2025,ETS,4 - 12 SHIFT,9.6,9.42,0.18
06/09/2025,MTS,4 - 12 SHIFT,10.1,9.41,0.69
06/09/2025,CANITS,4 - 12 SHIFT,12.14,11.72,0.42
06/09/2025,LACATS,4 - 12 SHIFT,11.9,10.37,1.53
06/09/2025,MUTS,4 - 12 SHIFT,11.12,10.96,0.16
06/09/2025,MATS,4 - 12 SHIFT,9.23,8.93,0.3
06/09/2025,SATS,4 - 12 SHIFT,11.53,10.99,0.54
06/09/2025,DM,4 - 12 SHIFT,12.16,11.3,0.86
06/09/2025,DM,4 - 12 SHIFT,14.57,12.84,1.73
06/09/2025,DM,4 - 12 SHIFT,12.14,11.23,0.91
06/10/2025,SATS,12 - 8 SHIFT,10.35,9.97,0.38
06/10/2025,LACATS,12 - 8 SHIFT,13.45,12.34,1.11
06/10/2025,DM,12 - 8 SHIFT,15.83,14.11,1.72
06/10/2025,DM,12 - 8 SHIFT,16.09,14.49,1.6
06/10/2025,DM,12 - 8 SHIFT,11.71,9.59,2.12
06/10/2025,ETS,8 - 4 SHIFT,15.98,15.5993,0.3807
06/10/2025,MTS,8 - 4 SHIFT,12.57,9.5709,2.9991
06/10/2025,CANITS,8 - 4 SHIFT,12.09,11.3629,0.7271
06/10/2025,LACATS,8 - 4 SHIFT,7.76,7.9484,0.1884
06/10/2025,MUTS,8 - 4 SHIFT,10.34,11.2814,0.9414
06/10/2025,MATS,8 - 4 SHIFT,9.24,8.9376,0.3024
06/10/2025,SATS,8 - 4 SHIFT,11.17,10.3768,0.7932
06/10/2025,DM,8 - 4 SHIFT,13.55,12.15,1.4
06/10/2025,DM,8 - 4 SHIFT,11.52,10.47,1.05
06/10/2025,DM,8 - 4 SHIFT,14.24,14.03,0.21
06/10/2025,ETS,4 - 12 SHIFT,12.37,12.35,0.02
06/10/2025,CANITS,4 - 12 SHIFT,11.74,10.82,0.92
06/10/2025,LACATS,4 - 12 SHIFT,8.79,7.58,1.21
06/10/2025,MUTS,4 - 12 SHIFT,12.85,11,1.85
06/10/2025,MATS,4 - 12 SHIFT,10.45,10.36,0.09
06/10/2025,SATS,4 - 12 SHIFT,12.83,11.77,1.06
06/10/2025,DM,4 - 12 SHIFT,10.57,12.37,1.8
06/10/2025,DM,4 - 12 SHIFT,11.48,11.35,0.13
06/10/2025,DM,4 - 12 SHIFT,6.66,10.55,3.89
06/11/2025,MTS,12 - 8 SHIFT,8.33,8.43,0.1
06/11/2025,SATS,12 - 8 SHIFT,10.12,10.74,0.62
06/11/2025,MUTS,12 - 8 SHIFT,6.23,8.01,1.78
06/11/2025,MATS,12 - 8 SHIFT,9.81,10.54,0.73
06/11/2025,LACATS,12 - 8 SHIFT,13.95,11.75,2.2
06/11/2025,DM,12 - 8 SHIFT,14.16,12.96,1.2
06/11/2025,DM,12 - 8 SHIFT,13.45,13.82,0.37
06/11/2025,DM,12 - 8 SHIFT,13.12,13.56,0.44
06/11/2025,ETS,8 - 4 SHIFT,9.81,9.82,0.01
06/11/2025,MTS,8 - 4 SHIFT,12.32,11.22,1.1
06/11/2025,CANITS,8 - 4 SHIFT,9.03,8.87,0.16
06/11/2025,MUTS,8 - 4 SHIFT,11.18,10.26,0.92
06/11/2025,MATS,8 - 4 SHIFT,7.42,7.6,0.18
06/11/2025,SATS,8 - 4 SHIFT,13.43,11.5,1.93
06/11/2025,DM,8 - 4 SHIFT,13.27,12.92,0.35
06/11/2025,DM,8 - 4 SHIFT,8.76,10.25,1.49
06/11/2025,DM,8 - 4 SHIFT,11.37,11.14,0.23
06/11/2025,MTS,4 - 12 SHIFT,10.73,10.23,0.5
06/11/2025,CANITS,4 - 12 SHIFT,11.64,12.12,0.48
06/11/2025,LACATS,4 - 12 SHIFT,9.75,8.99,0.76
06/11/2025,MUTS,4 - 12 SHIFT,8.58,10.23,1.65
06/11/2025,MATS,4 - 12 SHIFT,7.55,7.89,0.34
06/11/2025,SATS,4 - 12 SHIFT,11.84,10.9,0.94
06/11/2025,DM,4 - 12 SHIFT,8.85,9.3,0.45
06/11/2025,DM,4 - 12 SHIFT,11.05,10.91,0.14
06/11/2025,DM,4 - 12 SHIFT,7.73,10.21,2.48
06/12/2025,CANITS,12 - 8 SHIFT,10.59,10.58,0.01
06/12/2025,MTS,12 - 8 SHIFT,7.59,8.16,0.57
06/12/2025,SATS,12 - 8 SHIFT,10.84,8.76,2.08
06/12/2025,MUTS,12 - 8 SHIFT,9.53,8.77,0.76
